rating,content,language_prob,lencontent,Positive,Negative,Neutral
1,"Kein Zugang mehr! Wollte mich im Browser einlogen, bekahm dann ein 3-stellige Buchstabenkombination auf dem Handy und Computer-Browser, nach bestätigen der beiderseits gleichen Buchstaben, hiess es ich hätte das Login abgebrochen... Nach 3 Versuchen ist die App jetzt gesperrt...",de,279,0.0021285969,0.99785084,2.081095e-05
1,Seit Tagen kein Zugriff mehr. Telefon-Support nicht erreichbar.,de,63,0.0024021203,0.99754876,4.9098107e-05
1,App funktioniert nicht mehr nach Update. Nach Empfehlung des Support Deinstallieren und Reinstallieren nützen nicht. Es hängt immer am Fingerprint - der Fingerprint-Sensor wird gar nicht aktiviert - und muss unterbrochen werden.,de,228,0.0012869915,0.99870336,9.74696e-06
2,E-Finance und E-Trading laufen wieder. E-Wallet und Schnellservice jedoch immer noch nicht.,de,91,0.032144673,0.9665764,0.0012788663
4,Update von 10.11.20 nach einen Frimen Update von One plus geht die app wieder. Update von 9.11.20 app stürtz immer noch ab nach ca.4sec.,de,136,0.0061807884,0.9937995,1.9556941e-05
4,"Seit dem Update auf Android 11 (Oxigen von 1+) ständig nur noch Abstürze, der Support konnte auch nicht helfen ausser mit dem Tip zur Neuinstallation, was jedoch auch nichts brachte ausser dass ich jetzt auch noch alles wieder neu einrichten muss. Mit dem heutigen Security-Patch 2020.10 funktioniert nun endlich alles wieder so wie es sollte.",de,343,0.030375028,0.969561,6.405763e-05
1,"Die Apps schliesst Dach dem Start wieder nicht brauchbar so etwas , vielleicht Wechsel ich das Konto zu einem Finanzinstitute das ein anständiges E Banking ermöglicht",de,166,0.0020493888,0.99787223,7.8666395e-05
5,Seit dem Oxygen-OS-Update vom 7.11. läuft die App wieder. War wohl ein OnePlus-spezifisches Problem.,de,100,0.97451437,0.024590231,0.0008953155
1,"leider nicht mehr zu gebrauchen. Seit 2 Wochen kann ich mich nicht mehr einloggen, die App stürzt ständig ab.",de,109,0.00080912904,0.99918157,9.286734e-06
1,"Das Login via app stürzt ständig ab, kann Fingerprint seit Update von MIUI 11 nicht mehr verarbeiten. :(",de,104,0.001363791,0.99862623,9.85313e-06
2,Kreditkarten 2FA mit APP KO (Xiaomi Mi 9T - Software Finger Print Authent),de,74,0.0028903892,0.010123402,0.9869862
1,"Stürz immer ab, nun geht gar nichts mehr! Unannehmbar für eine App mit allen Finanzdaten drauf!",de,95,0.00078451826,0.9992026,1.3134118e-05
2,E-Bill aktivierung nicht möglich trotz Update,de,45,0.0035546226,0.996432,1.3507004e-05
5,"Ich habe eines der neusten Smartphones, neuste Software von Postfinance und es funktioniert genau so gut wie vorher!! Alles bestens und zu empfehlen. Leider wird mehr reklamiert als dass das Gute auch mal gesagt wird!",de,217,0.99855906,0.0014314961,9.488992e-06
5,"Nachtrag vom 07.11.2020: Nach dem Android-Update meines Oneplus auf die Version Oxygen OS 11.0.1.1.IN11BA funktioniert die APP wieder einwandfrei :-) Somit ist die APP mit der Android Version wieder ""Inline"". Beste Grüsse SAM -- Ursprüngliche Meldung von Anfang November 2020: Hallo Postfinance, leider funktioniert die APP nach dem neusten Release noch immer nicht Was benötigt ihr genau zur Richtigstellung? Bitte keine Standartantwort verfassen. Beste Grüsse",de,461,0.0629431,0.9340625,0.00299446
1,"Leider kann ich mich mit Fingerprint nicht mehr in E- Finance einloggen. Kundendienst informiert dieser meinte deinstallieren und neu installieren, tja klingt gut aber hat nix gebracht habe es jetzt mindestens 5mal versucht . Und es ist echt nervig und umständlich immer das gelbe Gerät und Karte zur Hand zu haben.",de,315,0.0009034586,0.99908495,1.1676257e-05
1,Seit 3 Monaten bei der Post und seither 3x Probleme gehabt mich am PC über Push Nachricht einzuloggen (1-2Tage gedauert!) um an mein Geld zu kommen. Sehr ärgerlich und um mit Aktien zu handeln ein NO GO liebe Post!!! Antwort auf Ihre Antwort: ich war gestern >25min am Tel. mit Ihrem Kontaktcenter (btw für 8 Rappen/min = 2CHF) also sollte das Problem bekannt sein. Sie können mich gerne kontaktieren jedoch zahle ich kein Rappen mehr für Entwicklungshilfe - sorry. MFG,de,469,0.0030079568,0.99693155,6.0585768e-05
1,Jedes 2 mal wenn ich die app benutzen wie gibt es eine systemstörung. Zahlungen bestätigen mit fingerabdruck funktioniert nur ab und zu. Am wochenende immer wieder nur bedingt nutzbar wegen ständigen updates. Bei den updates gibts nacher neue features anstatt sie erst mal die basics in den griff bekommen. Einfach nur inkompetent diese leute,de,342,0.0007746625,0.99921584,9.2670325e-06
2,"Mit meinem Handy (Xiaomi Mi 9T, Android 10) komme ich nicht mehr ins E-Finance. Gebe ich das Passwort ein, fragt er nach dem Fingerabdrucksensor, allerdings wird dieser nicht aktiviert und auch wenn ich meinen Finger aufs Display lege, tut sich nichts (Der Fingerbadrucksensor befindet sich unter dem Display). Und auch wenn ich auf die Schaltfläche Passwort verwenden drücke tut sich nichts, ich kann mich daher momentan am Handy nichts ins E-Finance einloggen.",de,462,0.0021413856,0.99784034,1.8378723e-05
5,"Funktioniert nicht mit Android 11 auf OnePlus 8 Pro! Stürzt beim ""Schnellservice registrieren"" immer ab. Mit Android 10 funktionierte es! Ärgerlich!! Leider unbrauchbar geworden!!",de,179,0.0005192916,0.9994694,1.1313725e-05
2,Die App lässt sich oft nicht starten. Gibt in ca. 80% eine Fehlermeldung und muss abgebrochen werden.,de,101,0.0024026528,0.9975821,1.5217662e-05
1,Gestern neues Update....nun öffnet sich die APP nicht einmal mehr 😂 pures Vergnügen,de,83,0.0025544697,0.99743074,1.4668301e-05
5,Danke.!!,da,8,0.92968845,0.069443665,0.0008679313
1,Kann mich seit Wochen nicht in e finance einloggen Es wird immerwieder ein fehlercode angezeigt.,de,96,0.002218622,0.9977661,1.528139e-05
2,"Das letzte Update hat das Verhalten beim Aktivieren Login via App zwar Verändert ... funktionieren tut es allerdings auf meinem Mi9 SE immer noch nicht. Neu kommt anstatt einer Fehlermeldung nur die Anzeige, dass ich ich den Fingerprint nutzen soll. Der Fingerprint selbst wird aber nicht mal aktiviert. Bis vor 2 Monaten war ich soweit ganz Happy. Aber so ist das Nutzererlebnis eine Katastrophe und es ist die einzige von unzähligen Apps auf meinem Gerät, welche mit dem Fingerprint Probleme hat.",de,498,0.004323227,0.9956554,2.108862e-05
1,Beim anmelden stürzt app sofort ab immer und immer wiede.... So ein....,de,71,0.0017250715,0.99826586,9.111422e-06
1,"Update ist da und... Es funktioniert noch immer nicht unter Android 11... Ich frage mich ja ernsthaft, wie schlecht ein Entwicklerteam eigentlich sein kann.... Nach dem Update auf Android 11 startet die App nicht mehr. Hätte ich nicht noch mein altes Handy hier, hätte ich jetzt keinen Zugriff mehr auf mein Konto. Das ist indiskutabel...",de,338,0.0010110589,0.99897957,9.433788e-06
1,"Leider funktioniert die APP seit dem neuen OS Update nicht mehr (One Plus 8). Nicht mal, wenn man sie neu installiert. Somit kein Zugang zu Postfinance. Das Problem existiert nur mit Postfinance, ZKB, CS und UBS funktionieren einwandfrei.",de,238,0.0061190594,0.9938553,2.5303254e-05
1,"Seit dem Update meines Oneplus auf Oxygen-OS 11.IN11BA funktioniert die App nicht mehr. Öffnen kann man noch, danach stürzt die App aber ab. Somit kein Zugriff auf die Bankkonti.",de,178,0.005905742,0.9940516,4.2763324e-05
1,"Leider funktioniert die App, auch nach dem Update, auf Android 11 weiterhin nicht.",de,82,0.0027504207,0.9968027,0.0004470368
1,"APP bei Oneplus 8 Pro schliesst sich nach ca.5-6 Sekunden nach Start immer wieder. Unmöglich es so einzurichten. Wann wird das behoben? Handy ist seid Frühling 2020 auf dem Markt... Mit dem Huawei Mate 20 Pro startete es die APP zumindest problemlos, aber zuviele Störungszeiten.. fixt es bitte, kann nicht sein dass Kunden solang im Regen stehen müssen",de,353,0.0077994093,0.9921673,3.3150773e-05
1,Hatte gehofft nach dem heutigen Update das es nun endlich wueder funktioniert. Falsch gedacht! App stürzt jedesmal ab beim versuch sich einzuloggen. Schade.,de,156,0.002288215,0.9976986,1.3131463e-05
1,"Hallo, die App ist wirklich schwach. Ständig Störungen, Einzahlungen kann man wieder nicht einscannen. E-finance schreib seit Wochen Fehlercode.... {""errorMessage"":""Technical exception"",""errorCode"":999",de,201,0.0008256241,0.9991568,1.7367252e-05
1,seit heute (...dem neuesten Update) funktioniert die App nicht mehr. Stürzt immer ab.,de,85,0.0021000954,0.9978879,1.17638965e-05
5,Fehlermeldungen usw. Wann reagiert Postfinance auf die zahlreichen negativen Bewertungen?,de,89,0.005153679,0.99438673,0.0004595779
1,"Es gehen nicht alle Funktionen wie uf der Weboberfläche. Die Weboberfläche ist mit meinen HP20P und Chrome nicht nutzbar. 0-Punkte 0-Sterne. Falls hier eine Standard AW geschrieben wird, lassen Sie es bitte. Machen Sie Ihren Job. Falls Sie nicht wissen was fehlt, wechseln Sie Ihren Job... DANKE... 🍀",de,300,0.002871747,0.9970651,6.3347456e-05
1,Jetzt funktioniert das Fingerprint-Login nicht mal mehr auf Android 7. Und bitte spart euch die Bemerkungen wie wir uns sonst noch bei Postfinance zum Affen machen könnt. Investiert die Zeit lieber darin die App zu fixen und zu testen!,de,235,0.004739854,0.99521166,4.8678226e-05
1,"Bezahlen mit der digitalen Postcard im E-Wallet: Mal funktioniert es, mal funktioniert es nicht (Fehlermeldung in der App) und man muss dann trotzdem das Postkärtli hervorkramen. Ich vermisse die Zuverlässigkeit der App. Am Handy sollte es nicht liegen. Samsung-Pay funktioniert einwandfrei. Im weiteren sollten Rechnungen im QR-Format im Schnellservice gescannt werden können.",de,377,0.04032367,0.95912814,0.0005482289
1,Es wird immer diese Telnr. 0848....anzurufen offensichtlich schaft die Post es nicht selbst mal so ein smartphone in die hand zu nehmen und diese super app zu installieren so bekommen sie doch die nötigen informationen. Oder ist das zuviel verlangt?,de,249,0.0063047647,0.9936184,7.6996745e-05
4,Nicht brauchbar mit Android 11. Wann ist hierfür ein Update geplant? Android 11 ist ja inzwischen final.. Update: läuft jetzt endlich wieder (seit letztem OS Update. Device: Oneplus Pro 8),de,188,0.9847993,0.015052633,0.00014810334
1,Seit Android 11 geht gar nichts mehr. APP stürzt dauernd ab. Neuinstallation hat nicht gebracht. Leider so unbrauchbar.,de,119,0.00038633758,0.99960005,1.3717392e-05
1,"Unübersichtlich, für mehr Funktionen muss man ein login am PC suchen, da der app nicht alle Funktionen hat. Sowie Dokumente oder ebill Rechnungen Detail, man klick hin und her da der logik in app auch zu wenig investiert ist. Man wünscht sich wie am Pc da auch alles machbar ist. Ein Screenshot ist auch nicht möglich da es gesperrt ist.",de,337,0.0013328755,0.99865294,1.4016214e-05
5,Weiter so sehr 👍,de,16,0.013584202,0.9861667,0.00024897177
1,"Kein Login mit Android 11 auf Oneplus 8 Pro möglich, App hängt sich seit Update auf Android 11 bei Fingerprint wie auch mit Passwort Login immer wieder auf! Fixt das bitte unverzüglich, ich muss Rechungen bezahlen und erwarte von der Postfinance einen Service der funktioniert. Die Beta Version von Android 11 war mehr als 2 Monate verfügbar und ihr habt das scheinbar verschlafen.",de,381,0.002829732,0.99714696,2.3254319e-05
1,"Super, nach neuem Update nicht mehr brauchbar. App setzt Passworteingabe nach 5 Sekunden wieder zurück. Noch trauriger ist, dass Postfinance hier immer rein schreibt man solle sich beim Contactcenter melden und die Mitarbeiter erwiedern nur das alles in Ordnung sei.!!!",de,269,0.0019579206,0.9980335,8.4462545e-06
2,Auf meinem neuen Samsung Galaxy Note20 Ultra 5G funktioniert garnichts anmelden schon garnicht es geht von alleine immer eine Seite zurück. Sehr speziell,de,153,0.0008781024,0.9991116,1.0446975e-05
1,Auf Android 11 läuft nichts mehr!! Sehr schwach von einem so grossen Unternehmen! Und leider noch keine Lösung in Sicht!!! OnePlus 8 Handy,de,138,0.0009729895,0.9990143,1.2761749e-05
1,Liebe Post wie lange soll es noch dauern bis die app wieder funktioniert?,de,73,0.014938257,0.98473096,0.00033076925
4,Eigentlich eine einfache App die tut was sie soll. Seit android update kein login möglich,de,89,0.93787855,0.062090494,3.0919255e-05
1,Kann es icht mehr installieren musst es deinstallieren,de,54,0.0027562855,0.9972315,1.2322228e-05
1,"App crashed sehr oft, viele unterbrüche! Mein Vertrauen gegenüber Postfinance ist allgemein nicht mehr die beste. Mal sehen was andere Banken so für Rezesionen haben.",de,166,0.004326336,0.995646,2.7780912e-05
1,"Ich habe schon vermehrt angerufen, es funktioniert immer noch nicht mit meinem neuen Samsung Galaxy S20 plus.",de,109,0.0034931384,0.99648905,1.7643726e-05
2,Seit Update auf os14 dauerabsturz . Oneplus 8 pro .sonst war sie super,de,70,0.0041907723,0.9957817,2.7667276e-05
1,Seit dem Update auf Android 11 Oneplus 8Pro ist die APP nicht mehr brauchbar. Super wieder zur Steinzeit zurück. Ich werde demnächst die Bank wechseln schade das Post es Verschlafen hat.,de,186,0.0053913062,0.99458206,2.6441521e-05
1,"die app taugt nichts. das letzte update wurde ja scheinbar für android 11 gemacht. nun nach android 11 update ist die app nicht brauchbar. wenn man auf registrieren geht, nach 3 sek. fällt man zurück also kann man die app nicht nutzen. jetzt muss ich mich nach 1 jahr wieder mit dem alten lesegerät auf die webseite anmelden um rechnungen zu zahlen. richtig enttäuschend",de,370,0.00030895162,0.9996782,1.2820338e-05
2,Seit dem Wochenende funktioniert das e-finance nicht mehr...,de,60,0.006596988,0.9933579,4.5049546e-05
1,Seit Android 11 update geht nichts mehr! Crasht nur noch,de,56,0.00079620985,0.9991916,1.2017858e-05
1,Seid am Wochenende funktioniert nix mehr,de,40,0.0026375046,0.997339,2.329627e-05
1,"Postfinance ist unfähig mal eine App zu entwicklen, die auch problemlos funktioniert.. habe die 2 wochen im Natel und seit 4 Tagen geht die nicht mehr.. dann muss ich halt wieder zurück zum Taschenrechner wie vor 20 Jahren 🤦‍♂️",de,227,0.0013509884,0.9986387,1.0215447e-05
1,"Jetzt reichts schon wieder neues Android schon wieder geht die app nicht und crashd beim login mit finger print, dazu noch vermehrt störungen. Seit 12 Jahren bin ich Kunde, seit dem gibt's nur mehr probleme/störungen übers weekend und höhere Gebühren, gute Leistung Postfinance! Ich wechsel jetzt die Bank nach 12 Jahren ist es vorbei! Tschüss.",de,344,0.0016901954,0.9982943,1.5217081e-05
2,Scan funktioniert nicht,de,23,0.008602458,0.99134964,4.776325e-05
1,"Keine Gedul mehr. Funktioniert einfach nicht seit etwa einen Monat immer wieder abstürze der App. Nur Probleme, kein Einloggen möglich, immer wieder hängt sich die App auf. Gemacht wird leider nichts. Werde wohl Postfinance verlassen und die Konten aufheben",de,257,0.00080744666,0.9991806,1.1647241e-05
1,Unbrauchbar! Stürzt bereits während der Anmeldung ab.,de,53,0.00044600034,0.99953943,1.47140445e-05
1,"An sich funktionale App, seit einigen Wochen geht die Scan Funktion für Rechnungen nicht mehr... Da ich deswegen die App primär nutze nicht cool...",de,147,0.0061078044,0.9938615,3.0515554e-05
5,Gut,de,3,0.10719577,0.8920405,0.00076385355
1,War bis zum letzten Update eine super App. Doch seit dem Update kann ich mich nicht mehr Einloggen und nichts mehr damit bezahlen. App schliesst immer wieder. Sehr schade und unglaublich nerfend.,de,195,0.0046440805,0.9953417,1.40254e-05
2,"Die ständigen System-Wartungen nerven. Die sollten das verpfuschte System endlich mal in den Griff bekommen. Das es dehnen nicht peinlich ist, ist mir ein Rätsel.",de,162,0.0075399955,0.99214387,0.00031611082
2,"E-Wallet ist eine super Bezahlmethode. Schade funktioniert diese nur teilweise, wenn man sie braucht. Vielfach liegt gerade eine Störung in der App vor. Es gibt aber auch Geschäfte mit alten Terminals, in welchen dann trotzdem zur Karte gegriffen werden muss. Scan + Pay: Das Scannen von QR-Code-Rechnungen gehört definitiv in den Schnellservice. Insgesamt ist für mich die App nur mit vielen Hürden nutzbar.",de,408,0.041613463,0.95447016,0.003916226
1,Geht mal wieder nicht. Wie so oft.,de,34,0.0035676062,0.99640024,3.2193188e-05
1,"Seit mein OnePlus 8 Pro Android 11 / Oxygen 11 hat, kann ich die App gar nicht mehr nutzen. All 5-10 sekunden startet die App neu. App wurde deinstalliert und wieder neu installiert (auf verschiedene Arten und inkl. Cache löschen). Absolut unbrauchbar",de,251,0.0005088221,0.9994808,1.0452623e-05
1,Diese app funktioniert einfach nicht tut mir leid,de,49,0.0018731331,0.99811494,1.1959446e-05
5,Nun funktioniert die Registration wieder wieder...,de,50,0.9839407,0.015678214,0.00038102508
1,Melde mich erneut weil ich mich nicht mit Fingerprint anmelden kann. Mehrere Telefonate mit der Helpline und Techniker mit dem Hinweis: App löschen > Fingerprints vom Handy löschen und deaktivieren > normaler Sicherheitscode aktivieren > App neu laden > anmelden >dann erst wieder Fingerprints hinzugefügen... Leider klappt auch das nicht obwohl mehrmals versucht. Und wie ich sehe bin ich nicht der einzige und das Problem scheint auch nicht neu zu sein. Da kann ich nicht mehr als 1 Stern geben.,de,497,0.0014740338,0.9985158,1.0316532e-05
5,APP stürzt ab lässt sich nicht mehr installieren,de,48,0.0023786752,0.99761057,1.0796372e-05
1,Lässt sich nach wie vor nicht installieren. Nun steht bei mir der Entschluss fest definitiv zur Bank zu wechseln.,de,113,0.0033472078,0.9966297,2.2993392e-05
2,Der Wert der App hält sich in Grenzen. Gerade ins Postfinance geschaut und die Bewegungen wurden seit 3 Tagen nicht aktualisiert. Finde ich schwach wenn man bedenkt dass es hier ums Bankkonto geht.,de,197,0.0038939125,0.9960848,2.127383e-05
1,"Wie viele andere schon vermerkt haben ist es nicht mehr akzeptabel dass sich FaceID oder alternativ Passwort nicht für Login via App qualifizieren. Die Logik ""nur Fingerprint"" erschliesst sich mir nicht. Auch das Argument dass androids Gesichtserkennung nicht die erforderlichen Standards erfüllt ist nicht mehr valide da nachgebessert wurde (siehe auch Nutzung dessen in anderen Finance apps).",de,394,0.00982755,0.99009687,7.550309e-05
1,Seit Monaten wird nichts gefixt. Lachhaft.,de,42,0.0013793939,0.9984729,0.00014758827
1,anscheinend funktioniert die fingerprintfunktion seit geraumer zeit nicht mehr auf xiaomi geräten. ärgerlich das postfinance das problem nicht geregelt kriegt.,de,159,0.003137527,0.9968412,2.1186224e-05
1,Detail zu postfinance Mobile App (Abstützung) jede 3.-6sec flackert und anschließend Absturz …!!! Nach X mal deinstallieren und wieder installieren.,de,148,0.0032652556,0.99671906,1.5509637e-05
1,"Die einzige meiner Apps die nicht mehr aufstartet nach dem Android 10 Update, sehr schwach... Nachtrag, nun ist beim Update zu Android 11 die Postfinance-App wieder als einzige nicht benutzbar...",de,195,0.0044015357,0.9955809,1.759733e-05
4,Gut,de,3,0.10719577,0.8920405,0.00076385355
1,Schade dass ein hotfix würdiger Bug nicht schnellstmöglich behoben wird..,de,73,0.033406813,0.96604466,0.0005485333
1,Mega schlecht und im Online Shop bezahlen funktioniert auch nicht.,de,66,0.0012940707,0.99869096,1.4979976e-05
5,"Ich bin zufrieden, die von mir genutzten Funktionen funktionieren einwandfrei!",de,78,0.998692,0.0012966291,1.1631989e-05
5,Einfach top,de,11,0.98963666,0.010298299,6.492346e-05
2,Leider kann schnelllservice nicht installiert werden,de,52,0.008196688,0.99147046,0.0003328276
5,Top......,en,9,0.8206716,0.17607976,0.0032486056
3,Eine Kostenpflichtige Nummer anzurufen ist keine Lösung liebe post!!!!,de,70,0.009283907,0.99067384,4.2209205e-05
3,"Sws,",en,4,0.061088897,0.9372618,0.001649373
2,"Seit dem Update auf meinem Android, funktioniert die App nicht mehr. Immer beim letzten Schritt ""Benutzer auswählen"" tritt eine Fehlermeldung auf (520), versuchen sie es später erneut, oder App wird unerwartet beendet usw.",de,222,0.0033033278,0.9966824,1.4364028e-05
1,"Ende September sollte das Problem behoben sein für Android-Kunden (Fingerprint Login). Funktioniert leider immer noch nicht. Bitte fixen. Nach diesem Problem werde ich wieder die 5 Sterne setzen, da ich eigentlich sehr zufrieden mit der APP bin. Aber bitte, fixt dass Problem. Seit dem 11. August kein Update mehr gekommen.",de,323,0.009219542,0.9907529,2.7720545e-05
2,Auf meinen alten Samsung ist es super gelaufen. Heute habe ich mein neues Smartphone bekommen und man kann sich nicht mehr anmelden weil es immer wieder zum Anfang springt. Wie ich schon gelesen habe ist das nicht das erste mal. Wann wird es gelöst?,de,249,0.021839367,0.9780967,6.3865e-05
2,Latest Version having some bugs on my Androïd9 Watchlist items can be added but do not appear. When processing order only with tilted screen I can see buy or sell. After succesful order i need to login again. Sometimes charts not plotted correctly. Worth only 2 points.,en,269,0.0072117336,0.9927721,1.5985463e-05
1,Die App lässt sich nicht mehr öffnen,de,36,0.0041624284,0.9958179,1.979438e-05
1,UNBRAUCHBAR. Eine Stunde lang installieren und am Ende kommt eine Fehlermeldung : versuchen Sie es später nochmal... Schade,de,123,0.0123476675,0.9875944,5.80839e-05
4,Bin sehr zufrieden.,de,19,0.9973884,0.002600429,1.1236938e-05
5,"Coole App, aber bitte ein QR scanner (für neue QR EZS) im schnellservice integrieren",de,84,0.9622848,0.037474025,0.00024111044
1,App stürzt während den letzten Tagen die ganze Zeit während des Logins ab...,de,76,0.008322103,0.99163145,4.6737554e-05
1,Schlechte app!!! Geht immer zu und logt sich aus sobald du das handy kehrs! Seeehr schlecht! Schlimmste app für zahlungen am liebsten 0 sterne geben,de,148,0.00049215776,0.99949604,1.1561892e-05
2,Man kann seit ca 1 Monat keine Guthaben (Google play etc.) beziehen... ich muss dann auf die homepage von postfinance. Wenn ich dort Aktionen vornehme muss ich diese dann über die app bestätigen WTF. Umständlicher geht nimmer.,de,226,0.0039147865,0.9960633,2.193547e-05
1,Leider stürzt die app direkt beim start ab. Endgerät Samsung S7 android 7.1.2 Lineage OS nicht gerootet.,de,104,0.0031938,0.9967861,2.0354706e-05
2,"App läuft nur zu Bürozeiten🤣 Comon Post, das könnt ihr besser! Wir leben im 2020",de,80,0.012517703,0.986814,0.0006683379
3,Die Code übermittelungen sind knapp,de,35,5.204736e-05,0.0001273626,0.99982077
1,"Die schlechteste Banking App, man fragt sich wirklich warum man Kunden so etwas antut.",de,86,0.00054564624,0.99943507,1.9009818e-05
1,👎,,1,0.030805763,0.96884096,0.00035327487
1,leider funktioniert es nicht mehr auf meinem xiaomi! kann mich nicht mehr anmelden. es kommt eine fehlermeldung. überlege mir zu ubs zu wechseln....,de,148,0.002918501,0.9970722,9.457705e-06
1,"Google Pixel 4 User: App unbrauchbar, weil noch immer ein Fingerabdrucksensor vorrausgesetzt wird. Nehmt doch bitte mit Google Kontakt auf, die helfen gerne dabei, wie die API für biometrische Daten integriert werden kann. Das nervt mich schon so lange, dass ich mir ernsthaft überlege, die Bank zu wechseln. Andere Banken scheinen damit keine Probleme zu haben.",de,362,0.0008785756,0.9991068,1.4367685e-05
1,"Schön das ich Sie anrufen soll und auf meine kosten das problem ihrerseits lösen soll. Zudem ist ja auch klar das unter dem punkt ""Mobile-ID"" die eigene handy-nummer gemeint ist. Ich gehe wieder zurück zu der alten variante die vor 10jahren funktioniert hat und zum glück habe ich ""das gelbe gerät"" wie sie es nennen noch hu hause. Werde sicher nicht mehr lange der post treu bleiben...",de,386,0.01516749,0.98463374,0.00019872241
1,"Ich hab die App wieder gelöscht, da sie nichts bringt. Gar nichts! Ich werde auch mein Konto auflösen und zu anderen Banken wechseln bei denen die Apps das leisten mit der Sicherheit wie bei meinem Privatkonto. Ich hatte diverse Telefonate mit Postfinance wo ich meine Anliegen angebracht habe, dies hat dort jedoch niemand interessiert. Typisch Grossbanken!",de,358,0.0026611902,0.9972734,6.551771e-05
1,"Ich bin kurz vor dem dritten Anruf des Kundendienstes, weil die App immer wieder Fehlermeldungen gibt und nicht funktioniert. Das innert zwei Monaten. Und trotz mehrfacher Neuinstallation. Wenn das nicht bald wieder rund läuft wechsle ich zu einer Bank.",de,253,0.0030281488,0.99693906,3.2818967e-05
1,"Login mit SIM ID Pin geht nicht. Die Anfrage kommt immer viel zu spät. Erst wenn der Login wegen Zeitüberschreitung abbricht, kommt die Eingabe für ID Pin. Unbrauchbar momentan. Update: Support wurde kontaktiert, hat alles zurückgesetzt was nichts brachte. Konnte dann nicht weiterhelfen. Test mit SIM ID funktioniert tadellos. Aber Postfinance App will nicht. Login via app funktioniert auch nicht. Poco F2 pro. Wenn bis Ende Jahr nicht funktioniert werde ich Postfinance verlassen. Support = Mist",de,498,0.00092115,0.9990686,1.0330601e-05
2,"Login via app funktioniert oft nicht, ebenso Kreditkartentahlungen freigeben",de,76,0.0054770736,0.99447495,4.7877304e-05
3,Ich verwende und schätze im Schnellservice die Funktion Einzahlungsschein scannen sehr! Wird ein solcher im Schnellservice auch für die neuen QR-Rechnungen kommen? Mich in der App im e-Finance einzuloggen finde ich mühsam.,de,222,0.017399622,0.9821771,0.00042327557
1,Details/PDF von ebill werden nicht mehr angezeigt 23.9: Viele Dank für die Antwort. Sobald ich dass pdf von einer ebill in der app öffnen kann gebe ich wieder 5 sterne,de,167,0.0052082166,0.99476856,2.3080218e-05
1,"Vielen Dank für die Antwort, auch wenn es nicht nachvollziehbar ist, weshalb ein seit mehreren Jahren nicht mehr upgedatetes Gerät supportet wird, eines mit Root und neuestem System jedoch nicht. Doppelstandart irgendwer? Wurde leider seit Jahren nicht verbessert. Qualität geht anders. App lässt sich seit Update nicht mehr öffnen, vermutlich der Root-Rechte wegen, also ein Sicherheitsfeature.. Andere Anbieter warnen vor solch einem Update oder überlassen die Wahl dem Konsumenten.",de,484,0.0014026945,0.9985833,1.3779568e-05
2,"Was soll das? Bisher eine der wirklich guten App, aber seit einigen Tagen nicht mehr möglich - sich mit der App im Online anzumelden (wird gesperrt wegen Fehlfunktion Fingerprint auf Seite PF) - muss daher eine kostenpflichtige Nummer anrufen um entsperren zu lassen - Neuinstallation der App bringt nichts, immer noch selber Fehler (""es ist ein Fehler aufgetreten""). Ich brauch die App nur, um nicht immer das gelbe Kästli brauchen zu müssen und nun das?!",de,456,0.0009092013,0.9990792,1.17402815e-05
5,NFC-Funktion wurde wieder hinzugefügt.,de,38,3.698712e-05,9.521548e-05,0.9998679
1,"Phone ohne root... Trotzdem stürzt app direkt nach Start ab... Kontakt mit Helpdesk brachte auch nichts... Warum kommt nur die Standardantwort, dass man das Kontaktzenter anrufen soll: Ich habe bereits ein Ticket offen und habe seit Wochen keine Rückmeldung. So viele haben dasselbe Problem... Alle anderen Bankingapps funktionieren, nur das von meinen Hauptkonten nicht! Es ist immer dieselbe Meldung mit java.lang.UnsatisfiedLinError in line 1071",de,448,0.0010343655,0.9989534,1.2133318e-05
3,"E-Wallet: Das Bezahlen per NFC hat in den Anfängen der App viel besser funktioniert, als jetzt mit E-Wallet. 3/4 der Zeit gibt es einen 520 Fehler und das Bezahlen ist nicht möglich.",de,182,0.025046714,0.92865944,0.04629391
1,"Seit längerem funktioniert das Efinance nicht, mehrmals angerufen und der Rat den Cache/App zu löschen und erneut downloaden war für nichts. 2 Wochen hat sie jetzt wieder funktioniert bis es jetzt wieder Error code meldet . Scheinbar nicht der einzige mit Problemen. Sieht so aus als müsste ich die Bank wechseln, in der heutigen Zeit kein Efinance via App möglich- absolutes Nogo!",de,381,0.00056456553,0.9994242,1.137433e-05
1,"App schliesst sich immer von selbst. Auch die Mitarbeiter der Postfinance waren keine Hilfe. Sie gingen nicht auf das Problem ein sondern schrieben nur standardisierte E-Mails ohne das Problem bei der Wurzel anzupacken. Auch eine Neu-Installation trug nicht dazu bei, dass diese App gebraucht werden kann. Meine Empfehlung: Hände weg",de,333,0.0017900257,0.9939113,0.004298834
1,"Diese App ist nur am buggen. Nach jedem Update funktioniert sie nicht mehr und jedes zweite Mal ist es eine Sache der Unmöglichkeit sich einzuloggen. Ich zahle schneller meine Rechnungen in dem ich physisch zu einem Postschalter gehe, als wenn ich es mit dieser App digital versuche. Die Informatiker die das entwickelt haben sollte man feuern....",de,347,0.0014661833,0.9985158,1.8058001e-05
