rating,content,date
4,"Super app...einziges Problem welches bei mir nicht gelöst werden kann (auch nicht mit telefonischer Hilfe der Hotline) : funktion travelcash karte laden nicht verfügbar. Sollte nach anweisung browser aktualisieren, hat aber leider nicht geklappt, hätte mehr technische unterstützung erwartet.",2017-02-17 10:02:57
1,Lässt sich nicht anmelden. Kommt immer Fehler 527.,2017-02-13 19:12:31
1,"Seit dem letzten Update leider vollkommen unbrauchbar, da die App den Akku leer saugt! Sie braucht das 3-fache des Android OS! Gerät ist ein Samsung J5 (alte Version).",2017-02-13 18:23:17
1,App funktioniert nicht! Konnte mich registrierien und seit dem komm ich nciht mehr weiter als zum lade symbol von postfinance. Bitte schnellstens drum kümmern!! Haben ein HTC 10,2017-02-07 17:19:55
1,Akkuverbrauch seit dem letzten Update sehr hoch...,2017-02-04 08:31:23
4,"Ich besitze kein lesegerät, kann man die bei ihnen gratis bestehlen?",2017-02-03 22:56:42
4,Eigentlich gut. Leider startet sich die App bei Systemstart im Hintergrund gleich mit und frisst die ganze Zeit den Akku weg. Ohne dieses Auto-Startup funktioniert sie nicht. Darum verzichte ich in Zukunft auf die App.,2017-02-01 08:56:44
1,"Ich bin seit 20 Uhr dabei meine Zahlungen zu erfassen,  es ist einfach nicht machbar!  Dauernd fliegt man raus bzw wird automatisch abgemeldet,  dann stockt die App oder oder... Hab jetzt die Nase voll und werde mich wohl morgen an den Laptop setzen...",2017-01-30 19:55:24
1,"Würde es gerne nutzen, leider wird keine Deutsche Handynummer akzeptiert. Geht das nur mit einer Schweizer Handynummer? Ich hab ja ein Konto bei euch und Onlinebanking ist auch kein Problem, aber wieso kann ich nicht die App nutzen? Würde mich freuen wenn es auch mit einer Deutschen Handynummer gehen würde. Bis dahin aber unbrauchbar für mich leider !",2017-01-30 15:49:09
1,"Funktioniert nach der Registrierung nur einmal bei mir, und dann nurnoch am laden.",2017-01-30 05:35:46
3,was ich noch toll funden würde wäre wenn es eine gear s3 app geben würde um damit zahlen zu können,2017-01-29 16:56:08
4,"Meine Karte wurde aus dem ""Schnellservice"" gelöscht, und ich finde die ""Digitale Postfinace Karte"" soll in den ""Schnellservice"" modus verschoben werden, weil derzeit garkeine sicherheit besteht für das zahlen per Handy. Ansonsten läuft die App super.",2017-01-26 17:32:24
4,5 Sterne gibt es wenn eine Anmeldung per Fingerabdruck möglich ist.,2017-01-15 20:25:29
4,Htc,2017-01-14 12:36:45
4,"Im gross und ganzen eine gelungene  App. Ich bin nicht Swisscom und auch nicht Sunrise Kunde, deshalb kann ich den Login nur mit dem Zusatzgerät plus Postkarte machen. In der Praxis heißt das, ich kann unterwegs das EFinance nicht benutzen.. Für mich unverständlich, dass hier auf so eine umständliche Loginmethode gesetzt wird. Andere Bankinstitute haben längst auf login mit pw/sms gewechselt, dies gratis und für alle Netzanbieter.. Bitte überprüft mal ob da nicht doch etwas vereinfacht werden könnte. Danke",2017-01-12 11:14:00
1,"Habe mir die App runtergeladen und dann festgestellt, dass  meine Erwartung nicht erfüllt wurde. Ein Beispiel: Für den E-Finanzbereich bräuchte ich weiterhin ein Kartenlesegerät. Da nehme ich besser den Computer - trage ja das Lesegerät normalerweise nicht mit mir rum.",2017-01-11 17:08:29
5,Super,2017-01-10 13:26:58
2,"Habe am morgen kurz vor der Arbeit eine Zahlung gemacht und dann die App geschlossen (Ganz). Während der Arbeit viel mir auf dass das Handy sehr warm wurde, um 12 Uhr hatte ich nur noch 4% Akku?! Davon gingen 40% für die Postfinance App, das halte ich für fast unmöglich denn ich habe sie ja ganz geschlossen... Die App nutze ich sonst nie, habe das erste Mal eine Zahlung per App gemacht",2017-01-10 11:45:09
4,Gute übersicht,2017-01-08 15:36:11
4,"Ich bin wirklich überrascht wie gut alles funktioniert Hut ab! Ich hätte jedoch 2 Verbesserungsvorschläge 1. Beim Schnellservice wäre die einbauung des Fingerprintentsperren eine tolle möglichkeit die digitale Postfinance Card besser zu nutzen. so müsste ich nicht immer das Passwort verborgen eingeben 2. Im Efinance bekomme ich ein Hinweis, dass die Zinsabrechnung dieses jahr zur verfügung steht.. wenn ich das anklicke geht eine Art browser auf und es gibt ein fehler weil ich angeblich nicht eingeloggt bin.",2017-01-05 23:14:02
1,"War mit dieser App eigentlich ganz zufrieden, aber seit einiger Zeit funktioniert sie nicht mehr. Nach einer neuen Installation hat es einmal geklappt und seitdem öffnet sich die App nicht mehr (Logo + drehende Kreis). Schade.  HTC One M8.",2017-01-05 19:36:32
5,Die App wird sehr schnell mit den neusten technologien und innovativen features ausgestattet. Man ist immer auf dem neuesten stand!,2017-01-04 10:23:31
4,"... dass man man die Möglichkeit haben sollte, Guthaben für Netflix und für den Guugle Play Store zu kaufen.",2016-12-30 11:25:22
2,Fehlt einiges,2016-12-30 08:46:55
3,einfach,2016-12-29 15:11:07
5,"Seit dem Update werde ich die APP wohl mehr benutzen, seit es die Funktion des Beleglesers gibt, Super Sache",2016-12-26 19:45:18
1,Obwohl die App nicht genutzt wird und durch den Taskmanager geschlossen verbraucht die App 37% Akku gerechnet am ganzen Tag. Das darf nicht sein!,2016-12-25 00:02:52
3,Eigentlich eine sehr gute App doch bei mir ladet die App ewigs und zeigt mir nichts an ausser ein Ladezeichen kommt nichts. Deshalb momentan unbrauchbar. Bitte verbessern,2016-12-20 13:41:18
1,"Wäre eine geniale App, aber meistens kann ich nicht die Schnellzugrifffunktion nutzen, oder es zeigt meinen Kontostand gar nicht an. Mir ist aufgefallen das ich die App nur verwenden kann wenn ich frisch Lohn erhalte.",2016-12-13 07:46:52
1,Einloggen funktioniert nicht,2016-12-10 14:43:39
5,Bin sehr zu friden,2016-12-10 07:47:20
2,"Ich war vor dem letzten Update äusserst zufrieden mit der App. Nachdem die Funktion der Digitalen Postcard hinzugefügt wurde ist die Postfinance App zu oberst auf meiner Akkuverbrauch-Liste! Mehrere Mb an Daten werden im Hintergrund gesendet und empfangen, ohne den User zu benachrichtigen! NOGO, besonders bei einer Banking App.",2016-12-08 20:19:45
5,Amk,2016-12-08 13:56:40
3,"Idee mit dem Hinterlegen der Postkarte ist gut. Leider sehr unzverlässig beim Einkauf, da die Karte immer wieder verloren geht und neu registriert werden muss. Schade.",2016-12-08 13:32:45
1,Seit den änderungen kann ich das app nicht mehr öffnen. Der ladekreis dreht und dreht und dreht...,2016-12-07 06:09:22
5,Kann mir jemand helfen wie kann ich eine e Finace konto erstellen kein schnellservice konto sondern ein e finance konto bitte um hilfe danke,2016-12-06 17:12:23
3,"Gute Möglichkeiten, es fehlt noch die Identifikation mit dem Fingerabdrucksensor.",2016-12-06 08:21:46
3,Die neue Funktion (Zahlencode scannen) gefällt mir sehr. Auch wenn ich mir die Eingabe/Einscannen vom Zahldatum wünsche. Da wird automatisch der nächstmögliche Zahltag gewählt. Normalerweise hat man aber 30 Tage Zeit um eine Rechnung zu begleichen. App im Allgemeinen recht unstabil - stürzt regelmässig ab und lässt sich nicht ohne Weiteres neu starten.,2016-11-29 13:58:55
2,"Jedes mal wenn ich auf die Kachel für die Digitale PF Card klicke, wird mir mitgeteilt, dass ein technisches Problem vorliegt.",2016-11-28 14:20:54
5,Leider passiert außer das das App beim Starten unendlichlange vor sich hin Ladet nichts mehr... Wie kann man das beheben?,2016-11-28 12:11:16
4,Tiptop ich finde die app super. Aber seit gestern zeigt es beim starten den Fehler 726 .,2016-11-25 07:37:08
1,"App funktioniert nicht richtig! Nach dem download funktioniert die app einmal, danach geht nichts mehr..sehr mühsam bitte beheben",2016-11-24 14:06:52
2,"App stürzt am Asus ZenFon 2, Android 6.0. Bitte das behoben, schnell wie  möglich. Danke, Aleksandar",2016-11-23 20:42:35
5,Digitale PF Card funktioniert wunderbar.,2016-11-22 16:19:40
1,"Scannen funktioniert nicht ab Bildschirm. Aktivierung digitale PostFinance-Card geht nicht (sicher schon 20x versucht, mit Neustart, Neuinstallation, andere Karte, Cache löschen etc.). Bezeichnung und Reihenfolge der Konten muss nach jeder Neuinstallation erneut eingerichtet werden, sehr sehr mühsam. Einziger Grund warum ich die App noch habe, ist um schnell auf den Kontostand/Buchungen schauen zu können. Aber auch da hilft es oft nicht viel, da zu wenig Details angezeigt werden.",2016-11-21 22:57:02
5,Was die neue Funktion mit dem Scannen der Einzahlungsscheine betrifft: die beste Idee die 2016 jemand hatte!,2016-11-21 07:58:31
5,Übersichtlich und einfach.. Ein Must-have app.,2016-11-21 07:50:40
3,Scan&Pay finde ich sehr nützlich. Leider geht es nur mit gutem Ausdruck und perfektem Licht. Kann nicht alle Einzahlungsscheine erfassen. smoohscan kann das besser.,2016-11-19 00:17:16
4,Nun hat es geklappt.  Dieser Zahlungsvorgang reagiert jedoch etwas langsam.,2016-11-18 13:11:21
5,Einzahlungsschein einlesen. Einfach genial! Dankeschön an die Entwickler,2016-11-15 18:59:10
2,Kompliertz gelöst.,2016-11-14 14:33:26
3,"Das mit der digitalen Card funktioniert leider noch nicht. Wenn ich sie hinterlege, ist sie 5 min später wieder weg und eine erneute Aktivierung ist notwendig. Ansonsten ist die App sehr gut.",2016-11-14 11:38:22
5,Funktioniert soweit Einwandfrei,2016-11-14 07:42:59
4,Funktioniert nach dem update leider nicht mehr.,2016-11-13 20:51:27
5,Endlich kann man mit der digitalen PostFinance Card bezahlen!!! Schon nur wegen dem volle 5 Sterne!,2016-11-11 22:00:49
5,Die Applikation ist ausgezeichnet auf die mobilen Bedürfnisse zugeschnitten. Die digitale Postfinance Card funktioniert leider erst nach der kompletten Neuinstallation. Das Authentisierungsverfahren ist viel zu kompliziert. Bitte vereinfachen zum Beispiel mit nur einem SMS.,2016-11-11 19:49:13
5,"Die Kassiererin hat mit ausgelacht als ich die Digitale PostKarte getestet habe und es nicht funktioniert hat 😂, ich hoffe es funktioniert nach dem Update, sonst super praktische App",2016-11-11 19:44:41
5,Der Ideale Begleiter um die tägliche Finanzgeschäfte mobil abzuwickeln. Integration der digitalen PostFinance Carf ist ein guter Zusatznutzen,2016-11-11 19:38:37
5,Digital card funktioniert bestens!,2016-11-11 19:23:03
1,Da man jedes mal diesen kleinen Rechner dabei haben muss!!!,2016-11-11 09:59:06
5,"Registrierung hat doch noch geklappt, morgen kommt der grosse Test, kontaktlos mit dem Handy.",2016-11-10 19:02:58
5,Nach einer Neuinstallation der App hat das Zahlen per NFC am Terminal geklappt. Gibt es auf dem Mobile einen Log der Mobile-Zahlungen? Das habe ich nicht gefunden.,2016-11-10 13:40:40
1,"ich kann die Digitale Postcard mit dem Samsung Galaxy S 5 leider nicht nutzen, da die App jedesmal abstürzt",2016-11-10 13:11:28
3,Das zahlen mit dem Samsung galaxy s7 edge funktioniert nicht und stürzt ab auf Android 6.0.1 warum?,2016-11-10 08:16:19
3,"Bei jedem Versuch wird beim Bezahlterminal ""erneut versuchen"" angezeigt und die App stürtzt im Hintergrund ab. Getestet auf HTC 10, Sony Xperia Z3 und weiteren.",2016-11-10 07:05:00
5,diese App ist jetzt mit der Zahlungsfunktion via Smartphone top!,2016-11-10 06:32:14
3,"Habe das App heute auf meinem Samsung Galaxy S7 auf den neusten Stand gebracht und das bezahlen per Smartphone in einem Geschäft eingerichtet. Nun habe ich heute in 3 verschiedenen Geschäften mit dem Smartphone per NFC versucht zu bezahlen. Hat 3 mal nicht funktioniert. Muss das App im Hintergrund laufen oder was mache ich falsch? So wie ich das aus der Kurzanleitung verstehe muss man nach dem einrichten nur das NFC einschalten und den Smartphone Bildschirm entsperren, oder? Bitte um Hilfe.",2016-11-09 22:19:02
2,Update gemacht aber finde beim App kein Button wo drauf steht Digital Card. Wie soll man so Bargeldlos bezahlen??,2016-11-09 20:19:29
5,"Beste App überhaupt. Läuft problemlos und ist eine Bereicherung. Danke liebe Post, wie immer Top.",2016-11-09 10:33:57
3,Ganz ok.,2016-11-09 09:58:43
1,Komme nicht mehr aus der Ladezone raus,2016-11-08 13:39:28
4,"Seit einiger Zeit kommt beim Aufstarten immer 3-5 Mal folgender Fehler: Beim Laden der App ist ein Fehler aufgetreten. Bitte versuchen Sie es später erneut. Beleg Scannen funktioniert leider bis jetzt mit meinem Phone erfolglos, obschon Referenznummer sauber fokussiert ist und im Rahmen liegt. Sonst finde ich die App sehr gut.",2016-11-08 10:53:28
1,"App wird nicht richtig geschlossen. 20% Akku Verbrauch ohne das ich die App geöffnet habe. Ab und zu kommt es vor, das sich die App von selber öffnet.",2016-11-06 19:03:03
5,Stürzt beim Versuch einen Gutschein zu kaufen immer ab.,2016-11-05 06:15:03
2,"Ich muss die App bestimmt 30x oder öfter laden, das es 1x funktioniert! Das nervt total und dadurch mache ich mir auch Gedanken um die Sicherheit, wenn ich hier Bankgeschäfte erledige! Bringt das bitte in Ordnung!",2016-11-02 18:11:31
1,"Bitte App erneut laden, andauernd diese Meldung, wird immer wie schlechter, keine lust mehr auf euer app....Schlechteres App gibts wohl nicht!!!",2016-11-01 14:30:06
3,Die Post Finance APP öffnet sich andauernd von alleine!,2016-10-31 18:02:50
4,Tolle Sache!,2016-10-29 15:57:58
2,"Fehlermeldungen kommen sehr häufig, Daten nicht verfügbar etc.",2016-10-26 15:08:00
1,"Zu erst erscheint ca 5 mal das die App nich geladen werden konnte, dann geht es trotzdem aber keine Zahlen sind ersichtlich. Deinstalliert und neu installiert, geht 1 mal danach wieder keine Zahlen zu sehen. Dieses Problen besteht seit Monaten, warum wird sich nicht darum gekünmert? Scheint ja nicht nur bei mir zu sein. Nervt wirklich sehr!!",2016-10-24 11:00:41
2,"Leider lässt sich das App nicht mehr öffnen auch nach neuer Installation! Trotz ""erneut laden"" geht nichts. Bitte macht was! Fand das App wirklich praktisch!",2016-10-18 17:34:47
2,An sich wiklich gute App. Nur komm ich nich mehr in die App. Nach löschen und neu herunterladen klappt es ein paar mal. & danach funktioniert wieder nichts mehr! Leider wirklich sehr mühsam!,2016-10-17 07:25:43
1,Hängt sich andauernd auf!!! Stürzt ab!!! Unbrauchbar!!!,2016-10-17 05:40:35
2,Grund idee ist gut. Jedoch ist immer wieder der fall das es ein fehler beim laden der app gibt... Zudem soll man für die weitere kontofunktionen bezahlen? Ein staatlichsubventioniertes unternehmen? Ich werde früher oder später den finanzdienstleister wechseln...,2016-10-14 17:20:13
1,"Ich habs nur installiert wegen scan&pay, habs dann ausprobiert und es hat bei allen vier versuchten Einzahlungsscheinen nicht funktioniert. App kann nicht was sie verspricht. Werd ich wieder deinstallieren.",2016-10-13 12:01:14
3,"Nachdem ich die App verwendet hatte und mich davon abgemeldet hatte, hat sich der Akku wegen der App rasch entleert, d.h. ca. 20% des Akku-Verbrauchs von der App verursacht, ohne dass ich sie benutzt habe. Dies ist inakzeptabel, besonders wenn man unterwegs ist.",2016-10-12 21:10:19
2,"App muss 5-10 mal angestartet werden, bis sie eine Verbindung findet. Zudem lässt sie sich nicht mehr schliessen. Gerät HTC M9. Entwicklung für Android ist bei dieser App irgendwie liegen geblieben. Schade.",2016-10-10 05:59:26
3,"Seit einiger Zeit öffnet sich das App plötzlich selbständig wieder, nachdem ich es komplett geschlossen habe. Auch läßt es sich oft nicht öffnen, braucht 2-3 Versuche. Wenn es dann mal offen ist, ist es ein tolles App!",2016-10-08 07:33:31
4,"Finde die App gut und bedienerfreundlich, was mich aber stört sind die vielen Berechtigungen, die die App will. Wozu braucht die App Angaben über meinen Browserverlauf, meine geöffneten Apps etc.?",2016-10-06 09:52:24
2,Dauernd Fehlermeldungen....,2016-10-02 20:06:02
2,"Bei meinem ersten Login auf meinem neuen Gerät hat alles noch wunderbar funktioniert. Beim zweiten mal zeigte es schon keine Zahlen meines Kontostandes mehr an im Schnellservice. Und nun ladet sich die App gar nicht mehr. Ich sehe nur das Postfinance Logo und den Kreis, welcher das Laden anzeigt. Passieren jedoch tut nichts. Schon ein bissl nervig. Habs wieder deinstalliert.",2016-10-01 10:56:28
5,"Einfach, schnell, zuverlässig",2016-09-29 13:00:32
5,Mit MobileID Anmeldung sehr schnell und komfortabel. App übersichtlich,2016-09-26 18:28:15
1,Man kann die App nichtmal herunterladen,2016-09-25 09:56:21
5,Update,2016-09-23 06:40:20
4,"Och finde die App sehr praktisch. Sie macht das, was sie soll. Einzig das laden dauert manchmal etwas, dann muss man mehrmals ""erneut laden"" drücken und bei eher schwachem W-Lan gehts nach dem öffnen etwas länger bis die Zahlen angezeigt werden. Nach dem schliessen wird mir manchmal nach ein paar Minuten wieder die Home Seite geöffnet. Aber das dind alles Kleinigkeiten.",2016-09-11 15:47:43
4,Jedoch würd ich aus Sicherheitsgründen keine Überweisungen machen. Nutze das nur für Unterwegs zur aktuellen Kontostandsabfrage.,2016-09-11 08:34:08
1,Erbärmlich das ich mir die app NUR in der Schweiz runterladen kann und dass auch nur mit Schweizer Handy Karte! Es gibt Leute die hier arbeiten aber ihren Lebensmittelpunkt woanders haben! Was bringt euch dieser IP Irrsinn? Lasst endlich diese Ländersperre!,2016-09-09 21:40:15
1,Bringt doch bitte endlich die App in Ordnung!!!Es nervt!wieder ein Monat rum und die app funktioniert immer noch nicht!!!,2016-09-06 22:41:00
1,Sehr schlechte Zuverlässlichkeit,2016-09-03 22:36:48
2,"Ich benutze die App schon einige Jahre und würde sie auch gerne weiter nutzen. Aber ich habe mit den selben Problemen zu kämpfen wie viele andere in der letzten Zeit (oft kein LogIn möglich, sehr oft keine Kontostandanzeige). Aus diesen Gründen ist die App so wie sie heute ist, praktisch unbrauchbar.",2016-09-03 10:35:26
2,"Wenn ich ins app gehen will, steht immer  fehler beim laden. Bitte beheben !!!!",2016-08-27 08:58:56
2,"Ich habe mir extra die Mobil-ID gekauft, damit ich nicht mehr mit dem Eingabegerät herumlaufen muss. Die Idee ist super und es wäre auch total praktisch, wenn die App funktionieren würde. Daten eingeben klappt, danach ist fertig. Das ganze bleibt beim Laden hängen. Selbst nach erneuter Installation keine Veränderung. Unbedingt beheben. So ist die App zu 90% unbrauchbar.",2016-08-27 08:06:52
2,"Gutes teil, war es mal. Hängt sich immer wieder auf oder bringt Fehlermeldung. Bitte beheben!",2016-08-26 10:52:38
1,Sehr lange lade Zeit. Mann muss sehr lange warten und am schluss funktioniert nicht einmal. Sehr schlecht!!! Habe App deinstalliert und neuinstalliert aber es geht immer noch nicht.... leider ladet die app gar nicht mehr. Es kann ja nicht sein das Sie nicht fähig sind die Probleme schnell zi beheben...,2016-08-25 14:54:06
1,"Leider nicht brauchbar. Tastatur funktioniert teilweise nicht. Beim Kontostand abfragen hängt sich das App auf, dann geht gar nichts mehr. Das Kantonalbank App ist um Klassen besser und schneller.",2016-08-24 17:54:12
2,Bekomme mit meinem Samsung S7 edge immer beim Programmstart einen Fehler angezeigt. Nach einigen Bestätigungen der Fehlermeldung verschwindet sie und man kann sich endlich einloggen. Bitte beheben! Wann kommt eigentlich endlich die NFC-Funktion in die App um die Postfinance Card zu digitalisieren (urde nach Medienberichen im Sommer erwartet)?,2016-08-21 12:58:27
4,Supper,2016-08-19 01:01:38
2,"Funktioniert auf dem S6 erst, wenn man x Mal beim starten der App eine Fehlermeldung weggedrückt hat.",2016-08-17 21:05:11
1,Seit der letzen Aktualisierung geht die app nicht mehr auf. Deinstalliert wieder installiert geht einmal und dann wieder nichts. Bitte macht was!,2016-08-17 05:29:18
2,"Hatte die App auf meinem Iphone, funktionierte alles Wunderbar. Auf meinem jetzigen Android Gerät funktioniert nur noch die hälfte. Es werden keine Kontozahlen im Schnellservice gezeigt und Gutscheine können trotz vorhandener Funktion nicht gekauft werden. E-Finance läuft wunderbar. Bitte macht die App 100% funktionstüchtig, dann wäare sie auch super...",2016-08-16 17:03:42
1,"Leider habe ich ständig das problem, dass die app nicht lädt...  Der Kundendienst meinte, mann müsse di app löschen und neu installieren. Doch das kann doch nicht sein?! Ständig eine app neu installieren und immer wieder neu registrieren! Das nervt.",2016-08-14 21:49:44
1,Schwach programiert,2016-08-12 07:03:20
2,"Die App an sich wäre super, wenn sie doch nur mal Starten würde.... Bin seit ca 1 Monat nicht mehr rein, weil das ewige Laden mich in den Wahnsinn treibt. Und wenn man es dann doch einmal schafft, ist die Seite weiss und das wars....",2016-08-09 05:35:11
2,nach dem einlogen.. kontostand nicht sichtbar.. erneutes aus und einlogen.. gleiches resultat. von 10 versuche 1 erfolgreich. habe das app schon des öfteren deinstaliert und nach einigen monaten wieder instaliert. genug erklärung liebe postfinance?,2016-08-08 08:40:37
4,"Eigentlich genial, doch leider hängt es stendig...",2016-08-03 20:15:52
1,App wird nicht starten mit einer Nachricht 'Postfinance wurde beendet' und ist deswegen nicht benutzbar,2016-08-03 19:32:14
3,Bitte bitte liebe App macher.... seiht der letzten aktl. Ist schrott... andauernd hängt er sich auf... ich habs schon mal neu insta. Müssen um es richtig zu nützen... ich bin sehr froh das es diese app gibt.. und ich wills auch weiter gut gebrauchen können..also los.. hoch mit den ärschen und bearbeiten..!! Danke.. dan 5str.,2016-07-29 07:48:31
5,Gute App,2016-07-23 09:03:44
1,"Seit kurze Zeit öffnet sich die App nicht mehr, nach Update ging es kurz aber jetzt den gleichen Fehler....bitte um optimierung",2016-07-19 21:08:55
1,"Die App öffnet sich nicht und eine Fehlermeldung kommt, unbrauchbar! Bitte dringend beheben!",2016-07-19 19:55:00
5,S U P E R !,2016-07-18 19:35:26
2,"Login mit Fingerprint Sensor - wie beim iPhone fehlt. App laden klappt nie sofort, erst nach mehrmaligem Versuch.",2016-07-18 11:16:53
2,Wann kann man endlich Google Play Karte kaufen ?? Wieso dauert so lange ?,2016-07-18 07:32:09
3,Ich kann nicht mich mit Fingerpasswort anmelden es wäre toll wen man das auch bei samsung kann,2016-07-16 13:04:05
3,sich die App auch mal öffnen liesse. Immer kommt ne Fehlermeldung. Bitte behebt doch endlich diesen Fehler. Eine App die unbrauchbar ist fliegt erfahrungsgemäss schnell wieder aus der Must-Have-Liste.,2016-07-12 08:51:00
5,Immer gut informiert. Gut wäre wenn Verlauf noch ausführlicher wäre. Ein Widget das den Kontostand/verlauf ohne Login anzeigt wie z.B. die App der Migros Bank.,2016-07-09 13:16:25
1,startet nicht mehr auf,2016-07-08 17:38:14
1,Bin seit längerem Nutzer der App und seit geraumer Zeit lässt diese sich nur noch selten öffnen. Bitte behebt das endlich!!!,2016-07-06 16:42:08
5,👌👍👍👍,2016-07-04 04:35:57
5,Tolle app :),2016-07-03 11:55:27
5,Tolle App. Unterwegs kann der Kontostand überprüft werden. Kleinere Beträge lassen sich rasch und einfach überweisen.,2016-06-30 20:24:07
1,Leider öffnet die App selten. Bitte um Optimierung...,2016-06-30 08:38:54
1,funktioniert nicht (Java exception error: Fatal exception error). Update 29.06/ das Problem ist immer noch nicht behoben,2016-06-29 09:05:33
4,"Bei Ausland EZ wird der Scan unbrauchbar und muss manuel erfasst werden. Sobald dies behoben wird, gibt es 5 Sterne.",2016-06-28 14:42:48
5,👍vollkommen ok🤗,2016-06-28 10:57:01
5,Gut gemacht,2016-06-28 09:22:31
5,"Früher war ich begeistert, Doch seit dem letzten Update funktioniert di APP nicht mehr. Bitte behebt das Problem!",2016-06-28 03:58:18
5,"Ich finde diese App hervorragend, schnell was überweisen, einzahlen, Handy aufladen, kontostand überprüfen, paysavecard, usw ganz einfach kaufen ohne lästiges iwo hinrennen zu müssen.",2016-06-27 19:38:45
5,Übersicht und Funktion sehr gut gemacht!,2016-06-27 08:44:09
1,"Das App funktioniert nach dem installieren gerade ein mal, danach öffnet es sich immer ohne Beträge anzugeben. Das bedeutet: App deinstallieren, neu installieren und anmelden, dann einmal gebrauchen und das selbe Prozedere von neuem beginnen. Die Hilfe der Post auf einer kostenpflichtigen Telefonnummer in Anspruch zu nehmen um dann, wie bei anderen Usern gelesen, die Anwisung zu bekommen, das App neu zu installieren, dazu habe ich keine lust. Die einzige Lösung: das App wird von meinem Smartphon entfernt",2016-06-27 06:31:25
1,und lernt davon! Vergeudete Löhne...,2016-06-26 16:14:04
1,Finde es schaade das nichts unternommen wird. Werde es bestimmt nicht mehr weiterempfehlen,2016-06-25 16:23:21
1,Wenn man es neu installiert funktioniert es. Wenn man sich dann mal ausloggt und wider einloggt funktioniert gar nix mehr...darum nur 1 Stern..,2016-06-21 10:26:18
2,Ich muss das Handy immer neu starten damit ich mich Einloggen kann.,2016-06-21 03:50:40
1,Muss immer deinstallieren und wieder installieren,2016-06-21 03:26:36
5,Wow sehr geil einfach genial und spitze!,2016-06-20 20:16:39
1,Die bestätigungs sms wird nicht übermittelt. Sony Z5 compact,2016-06-20 08:30:39
1,"Seit kurzer Zeit habe ich immer wieder die Meldung, ""App kann nicht geladen werden"" und seit gestern geht sie überhaupt nicht mehr. Ich habe Android 6.x  Freundliche Grüße .....Nach einem Neustart von meinem Handy, Geht die App wieder ......",2016-06-19 20:58:21
1,Wenn man die app öffnen will kommt immer nur postfinance angehalten !  Sie öffnet einfach nicht schade,2016-06-19 15:00:14
1,Muss die App dauernd löschen und neu installieren damit sie funktioniert! Bitte behebt das Problem endlich.,2016-06-17 17:20:41
2,"Leider funktioniert die App teilweise immer noch nicht richtig (Kontostand wird nicht angezeigt). Völlig klar, dass ein komplexes System dahintersteckt, allerdings bestehen die Probleme gefühlsmässig wirklich schon länger...",2016-06-17 14:38:05
4,Bitte mit Finger Abdruck einloggen können analog Iphone. Dann gibt es denn 5ten Stern. Vielen Dank.,2016-06-16 09:08:26
2,Die App funktioniert nicht immer. Ladet beim Startbildschirm nur passiert aber nichts. Hoffe das es bald verbessert wird.,2016-06-13 15:53:26
4,Mann sollte 1. Einfacher (ohne taschenrechner ding) sich anmelden können und 2. Mehr als nur 1nen versuch haben sich anmelden zu können... musste extra neuanmeldung machen weil ich mich vertippte !!,2016-06-09 18:21:20
2,"Jedes Mal wenn ich die App öffnen möchte, steht auf dem Bildschirm ""Fehler beim Laden der App. Erneut versuchen"" ist ziemlich mühsam und wird langweilig mit der Zeit. Dann kann ich die App getrost löschen. Bitte um Behebung!",2016-06-09 17:43:45
1,Kann nicht mehr starten...........,2016-06-08 15:25:04
3,"Bis vor kurzem hat bei mir die App auch einwandfrei funktioniert. Jetzt zeigt es mir nur noch den Ladebildschirm an, sie lädt aber nicht",2016-06-08 13:00:12
5,Hut ab der neue Scanner ist top!,2016-06-07 08:03:36
4,Nach dem Öffnen schliesst die App gleich wieder. Bitte schnellstens beheben!,2016-06-06 18:55:08
2,Scan and pay ist ein muss und funktioniert zwar jetzt wieder dafür extrem langsam... auch wird häuffig zu frühgescant so das nurdie hälftedes codes erkanntwird...,2016-06-06 08:25:09
3,"Nach langer Zeit deinstalliert. Seit dem Update geht nichts mehr. Schade, denn die App habe ich sehr oft benutzt...",2016-06-05 20:25:19
1,Es funktioniert über Haupt nicht's wie so auch immer zeit ich den Anbieter gewechselt habe danke in voraus Gruss Rudolf Schulz,2016-06-05 11:41:59
1,App hängt beim laden in einer Endlosschlaufe. Trotz neuer Installation das gleiche Problem. So nicht mehr zu gebrauchen.,2016-06-04 07:58:41
3,"In 95% funktioniert die App beim öffnen nicht.  Entweder kommt ""Ladefehler"" oder man kann das PW eingeben und danach bleibts hängen.  Wirklich sehr mühsam! Und bitte schreibt nicht,  dass euch das Problem nicht bekannt ist... Habe hier viele Rezesionen gelesen und das Problem tritt bei sehr vielen auf.",2016-06-03 08:27:59
1,Lädt nicht mehr seit einigen Tagen. Langsamer geworden... schade reagiert postfinance nicht darauf und stellt nur einen standardsatz hinterher,2016-06-02 17:10:12
3,"Finde die app an sich eigentlich super, leider kann ich sie nur mit normalen Internet öffnen, mit WLAN funktioniert die app nicht,was ich echt ärgerlich finde!",2016-06-02 14:20:01
1,Seit dem letzten Update funktioniert die app nicht mehr . Wenn man sie deinstalliert und neu installiert funktioniert es wieder . Bitte Problem beheben dann gibt es auch 5* Danke,2016-05-31 23:45:00
